X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Time,Date___Tim,Address,Latitude,Longitude,Ordinance_,Violation,Ward,Neighborho,Community,Day,Tow_Zone
-93.280874,44.968033,107,Northrop,2022-2023,4,271123316320,1/5/23 12:00 AM,8:36 AM,1/5/23 8:36 AM,1426 SPRUCE PLACE,44.968033,-93.280874,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-93.280931,44.9679990000001,108,Northrop,2022-2023,4,271123316319,1/5/23 12:00 AM,8:35 AM,1/5/23 8:35 AM,1428 SPRUCE PLACE,44.967999,-93.280931,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-93.280876,44.9678450000001,109,Northrop,2022-2023,4,271123316318,1/5/23 12:00 AM,8:34 AM,1/5/23 8:34 AM,1430 SPRUCE PLACE,44.967845,-93.280876,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-93.27955,44.968866,110,Northrop,2022-2023,4,271123316317,1/5/23 12:00 AM,8:26 AM,1/5/23 8:26 AM,106 14TH ST E,44.968866,-93.27955,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-93.279908,44.968911,111,Northrop,2022-2023,4,271123316316,1/5/23 12:00 AM,8:25 AM,1/5/23 8:25 AM,116 14TH ST E,44.968911,-93.279908,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-93.280359,44.9688380000001,112,Northrop,2022-2023,4,271123316315,1/5/23 12:00 AM,8:22 AM,1/5/23 8:22 AM,124 14TH ST E,44.968838,-93.280359,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-93.280346,44.9688760000001,113,Northrop,2022-2023,4,271123316314,1/5/23 12:00 AM,8:20 AM,1/5/23 8:20 AM,124 14TH ST E,44.968876,-93.280346,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-93.2804869999999,44.968874,114,Northrop,2022-2023,4,271123316313,1/5/23 12:00 AM,8:19 AM,1/5/23 8:19 AM,128 14TH ST E,44.968874,-93.280487,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-93.280563,44.9688820000001,115,Northrop,2022-2023,4,271123316312,1/5/23 12:00 AM,8:18 AM,1/5/23 8:18 AM,130 14TH ST E,44.968882,-93.280563,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-93.281034,44.9687670000001,116,Northrop,2022-2023,4,271123316311,1/5/23 12:00 AM,8:16 AM,1/5/23 8:16 AM,200 14TH ST E,44.968767,-93.281034,478.1000(b),Snow emergency parking restrictions - even number address,7,Loring Park,Central,2,3
-93.311703,44.9722570000001,117,Northrop,2022-2023,4,271123316310,1/5/23 12:00 AM,12:53 AM,1/5/23 12:53 AM,514 CEDAR LAKE RD N,44.972257,-93.311703,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Bryn - Mawr,Calhoun Isle,1,3
-93.311701,44.972245,118,Northrop,2022-2023,4,271123316309,1/5/23 12:00 AM,12:51 AM,1/5/23 12:51 AM,512 CEDAR LAKE RD N,44.972245,-93.311701,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Bryn - Mawr,Calhoun Isle,1,3
-93.3097769999999,44.9731430000001,119,Northrop,2022-2023,4,271123316307,1/5/23 12:00 AM,12:48 AM,1/5/23 12:48 AM,429 CEDAR LAKE RD N,44.973143,-93.309777,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Bryn - Mawr,Calhoun Isle,1,3
-93.3074369999999,44.9742200000001,120,Northrop,2022-2023,4,271123316306,1/5/23 12:00 AM,12:44 AM,1/5/23 12:44 AM,310 CEDAR LAKE RD N,44.97422,-93.307437,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Bryn - Mawr,Calhoun Isle,1,3
-93.3025029999999,44.977675,121,Northrop,2022-2023,4,271123316305,1/5/23 12:00 AM,12:41 AM,1/5/23 12:41 AM,12 CEDAR LAKE RD N,44.977675,-93.302503,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Harrison,Near North,1,3
-93.302498,44.9777060000001,122,Northrop,2022-2023,4,271123316304,1/5/23 12:00 AM,12:40 AM,1/5/23 12:40 AM,13 CEDAR LAKE RD N,44.977706,-93.302498,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Harrison,Near North,1,3
-93.30168,44.9784260000001,123,Northrop,2022-2023,4,271123316303,1/5/23 12:00 AM,12:38 AM,1/5/23 12:38 AM,149 CEDAR LAKE RD N,44.978426,-93.30168,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Harrison,Near North,1,3
-93.3015579999999,44.978525,124,Northrop,2022-2023,4,271123316302,1/5/23 12:00 AM,12:37 AM,1/5/23 12:37 AM,153 CEDAR LAKE RD N,44.978525,-93.301558,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Harrison,Near North,1,3
-93.3015119999999,44.978593,125,Northrop,2022-2023,4,271123316301,1/5/23 12:00 AM,12:36 AM,1/5/23 12:36 AM,155 CEDAR LAKE RD N,44.978593,-93.301512,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Harrison,Near North,1,3
-93.301527,44.978532,126,Northrop,2022-2023,4,271123316300,1/5/23 12:00 AM,12:34 AM,1/5/23 12:34 AM,157 CEDAR LAKE RD N,44.978532,-93.301527,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Harrison,Near North,1,3
-93.2997569999999,44.9800030000001,127,Northrop,2022-2023,4,271123316299,1/5/23 12:00 AM,12:32 AM,1/5/23 12:32 AM,226 CEDAR LAKE RD N,44.980003,-93.299757,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Harrison,Near North,1,3
-93.299813,44.980061,128,Northrop,2022-2023,4,271123316298,1/5/23 12:00 AM,12:31 AM,1/5/23 12:31 AM,223 CEDAR LAKE RD N,44.980061,-93.299813,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Harrison,Near North,1,3
-93.286128,44.9807900000001,129,Northrop,2022-2023,4,271123316297,1/5/23 12:00 AM,12:13 AM,1/5/23 12:13 AM,516 3RD AVE N,44.98079,-93.286128,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,North Loop,Central,1,3
-93.266196,44.968039,130,Northrop,2022-2023,4,271123316296,1/4/23 12:00 AM,11:49 PM,1/4/23 11:49 PM,619 15TH ST E,44.968039,-93.266196,478.1000(a),Snow emergency parking restrictions - snow emergency route,6,Elliot Park,Central,1,3
-93.2663679999999,44.9680920000001,131,Northrop,2022-2023,4,271123316295,1/4/23 12:00 AM,11:47 PM,1/4/23 11:47 PM,618 15TH ST E,44.968092,-93.266368,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Elliot Park,Central,1,3
-93.2665019999999,44.968083,132,Northrop,2022-2023,4,271123316294,1/4/23 12:00 AM,11:45 PM,1/4/23 11:45 PM,615 15TH ST E,44.968083,-93.266502,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Elliot Park,Central,1,3
-93.2667719999999,44.968079,133,Northrop,2022-2023,4,271123316293,1/4/23 12:00 AM,11:43 PM,1/4/23 11:43 PM,613 15TH ST E,44.968079,-93.266772,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Elliot Park,Central,1,3
-93.266965,44.9681110000001,134,Northrop,2022-2023,4,271123316292,1/4/23 12:00 AM,11:41 PM,1/4/23 11:41 PM,610 15TH ST E,44.968111,-93.266965,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Elliot Park,Central,1,3
-93.2674,44.9680980000001,135,Northrop,2022-2023,4,271123316291,1/4/23 12:00 AM,11:34 PM,1/4/23 11:34 PM,602 15TH ST E,44.968098,-93.2674,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Elliot Park,Central,1,3
-93.2672019999999,44.9680940000001,136,Northrop,2022-2023,4,271123316290,1/4/23 12:00 AM,11:32 PM,1/4/23 11:32 PM,605 15TH ST E,44.968094,-93.267202,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Elliot Park,Central,1,3
-93.285501,44.968312,137,Northrop,2022-2023,4,271123316289,1/4/23 12:00 AM,11:26 PM,1/4/23 11:26 PM,426 15TH ST W,44.968312,-93.285501,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.285239,44.968235,138,Northrop,2022-2023,4,271123316288,1/4/23 12:00 AM,11:24 PM,1/4/23 11:24 PM,422 15TH ST W,44.968235,-93.285239,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.279138,44.967786,139,Northrop,2022-2023,4,271123316287,1/4/23 12:00 AM,11:19 PM,1/4/23 11:19 PM,28 15TH ST W,44.967786,-93.279138,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.2791549999999,44.967791,140,Northrop,2022-2023,4,271123316286,1/4/23 12:00 AM,11:18 PM,1/4/23 11:18 PM,28 15TH ST W,44.967791,-93.279155,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.278904,44.967746,141,Northrop,2022-2023,4,271123316285,1/4/23 12:00 AM,11:16 PM,1/4/23 11:16 PM,26 15TH ST W,44.967746,-93.278904,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.278755,44.96777,142,Northrop,2022-2023,4,271123316284,1/4/23 12:00 AM,11:13 PM,1/4/23 11:13 PM,28 15TH ST W,44.96777,-93.278755,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.278587,44.9677530000001,143,Northrop,2022-2023,4,271123316283,1/4/23 12:00 AM,11:12 PM,1/4/23 11:12 PM,6 15TH ST W,44.967753,-93.278587,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.277053,44.9677970000001,144,Northrop,2022-2023,4,271123316282,1/4/23 12:00 AM,11:02 PM,1/4/23 11:02 PM,14 15TH ST E,44.967797,-93.277053,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.2772659999999,44.9677820000001,145,Northrop,2022-2023,4,271123316281,1/4/23 12:00 AM,11:00 PM,1/4/23 11:00 PM,16 15TH ST E,44.967782,-93.277266,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.2769059999999,44.9677110000001,146,Northrop,2022-2023,4,271123316280,1/4/23 12:00 AM,10:59 PM,1/4/23 10:59 PM,20 15TH ST E,44.967711,-93.276906,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.278094,44.9677100000001,147,Northrop,2022-2023,4,271123316279,1/4/23 12:00 AM,10:52 PM,1/4/23 10:52 PM,9 15TH ST W,44.96771,-93.278094,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.2783879999999,44.967793,148,Northrop,2022-2023,4,271123316278,1/4/23 12:00 AM,10:49 PM,1/4/23 10:49 PM,17 15TH ST W,44.967793,-93.278388,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.279033,44.967701,149,Northrop,2022-2023,4,271123316277,1/4/23 12:00 AM,10:47 PM,1/4/23 10:47 PM,19 15TH ST W,44.967701,-93.279033,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Loring Park,Central,1,3
-93.276823,44.9592030000001,150,Northrop,2022-2023,4,271123316276,1/4/23 12:00 AM,10:15 PM,1/4/23 10:15 PM,19 24TH ST E,44.959203,-93.276823,478.1000(a),Snow emergency parking restrictions - snow emergency route,10,Whittier,Powderhorn,1,3
-93.2768829999999,44.9591950000001,151,Northrop,2022-2023,4,271123316275,1/4/23 12:00 AM,10:14 PM,1/4/23 10:14 PM,17 24TH ST E,44.959195,-93.276883,478.1000(a),Snow emergency parking restrictions - snow emergency route,10,Whittier,Powderhorn,1,3
-93.296057,44.959148,152,Northrop,2022-2023,4,271123316274,1/4/23 12:00 AM,10:06 PM,1/4/23 10:06 PM,1310 24TH ST W,44.959148,-93.296057,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,East Isles,Calhoun Isle,1,3
-93.299116,44.9591780000001,153,Northrop,2022-2023,4,271123316273,1/4/23 12:00 AM,10:04 PM,1/4/23 10:04 PM,1516 24TH ST W,44.959178,-93.299116,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,East Isles,Calhoun Isle,1,3
-93.2994859999999,44.96536,154,Northrop,2022-2023,4,271123316272,1/4/23 12:00 AM,9:50 PM,1/4/23 9:50 PM,1800 IRVING AVE S,44.96536,-93.299486,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,Lowry Hill,Calhoun Isle,1,3
-93.299752,44.960177,155,Northrop,2022-2023,4,271123316271,1/4/23 12:00 AM,9:45 PM,1/4/23 9:45 PM,2219 IRVING AVE S,44.960177,-93.299752,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,East Isles,Calhoun Isle,1,3
-93.2997129999999,44.9595810000001,156,Northrop,2022-2023,4,271123316270,1/4/23 12:00 AM,9:44 PM,1/4/23 9:44 PM,2315 IRVING AVE S,44.959581,-93.299713,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,East Isles,Calhoun Isle,1,3
-93.29979,44.958945,157,Northrop,2022-2023,4,271123316269,1/4/23 12:00 AM,9:40 PM,1/4/23 9:40 PM,2412 IRVING AVE S,44.958945,-93.29979,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,East Isles,Calhoun Isle,1,3
-93.299765,44.957702,158,Northrop,2022-2023,4,271123316268,1/4/23 12:00 AM,9:36 PM,1/4/23 9:36 PM,2437 IRVING AVE S,44.957702,-93.299765,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,East Isles,Calhoun Isle,1,3
-93.301122,44.953039,159,Northrop,2022-2023,4,271123316267,1/4/23 12:00 AM,9:34 PM,1/4/23 9:34 PM,2720 IRVING AVE S,44.953039,-93.301122,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,East Isles,Calhoun Isle,1,3
-93.301209,44.952727,160,Northrop,2022-2023,4,271123316266,1/4/23 12:00 AM,9:32 PM,1/4/23 9:32 PM,2727 IRVING AVE S,44.952727,-93.301209,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,East Isles,Calhoun Isle,1,3
-93.301541,44.952368,161,Northrop,2022-2023,4,271123316265,1/4/23 12:00 AM,9:31 PM,1/4/23 9:31 PM,2805 IRVING AVE S,44.952368,-93.301541,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,East Isles,Calhoun Isle,1,3
-93.302155,44.951059,162,Northrop,2022-2023,4,271123316264,1/4/23 12:00 AM,9:25 PM,1/4/23 9:25 PM,2844 IRVING AVE S,44.951059,-93.302155,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,East Isles,Calhoun Isle,1,3
-93.302112,44.9506660000001,163,Northrop,2022-2023,4,271123316263,1/4/23 12:00 AM,9:22 PM,1/4/23 9:22 PM,2860 IRVING AVE S,44.950666,-93.302112,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,East Isles,Calhoun Isle,1,3
-93.302205,44.9497390000001,164,Northrop,2022-2023,4,271123316262,1/4/23 12:00 AM,9:19 PM,1/4/23 9:19 PM,2882 IRVING AVE S,44.949739,-93.302205,478.1000(a),Snow emergency parking restrictions - snow emergency route,7,East Isles,Calhoun Isle,1,3
-93.3021659999999,44.94606,165,Northrop,2022-2023,4,271123316261,1/4/23 12:00 AM,9:15 PM,1/4/23 9:15 PM,3109 IRVING AVE S,44.94606,-93.302166,478.1000(a),Snow emergency parking restrictions - snow emergency route,10,East Bde Maka Ska,Calhoun Isle,1,5
-93.302152,44.9458490000001,166,Northrop,2022-2023,4,271123316260,1/4/23 12:00 AM,9:12 PM,1/4/23 9:12 PM,3117 IRVING AVE S,44.945849,-93.302152,478.1000(a),Snow emergency parking restrictions - snow emergency route,10,East Bde Maka Ska,Calhoun Isle,1,5
-93.302136,44.945661,167,Northrop,2022-2023,4,271123316259,1/4/23 12:00 AM,9:11 PM,1/4/23 9:11 PM,3123 IRVING AVE S,44.945661,-93.302136,478.1000(a),Snow emergency parking restrictions - snow emergency route,10,East Bde Maka Ska,Calhoun Isle,1,5
-93.302206,44.938747,168,Northrop,2022-2023,4,271123316258,1/4/23 12:00 AM,9:05 PM,1/4/23 9:05 PM,3527 IRVING AVE S,44.938747,-93.302206,478.1000(a),Snow emergency parking restrictions - snow emergency route,10,East Bde Maka Ska,Calhoun Isle,1,5
-93.2814549999999,45.035037,169,Northrop,2022-2023,4,271123316041,1/5/23 12:00 AM,3:16 AM,1/5/23 3:16 AM,3112 BLOOMINGTON AVE S,45.035037,-93.281455,478.1000(a),Snow emergency parking restrictions - snow emergency route,1,Columbia Park,Northeast,1,2
-93.222469,44.932061,170,Northrop,2022-2023,4,271123316040,1/5/23 12:00 AM,1:47 AM,1/5/23 1:47 AM,3906 MINNEHAHA AVE S,44.932061,-93.222469,478.1000(a),Snow emergency parking restrictions - snow emergency route,12,Howe,Longfellow,1,6
-93.2255519999999,44.936357,171,Northrop,2022-2023,4,271123316039,1/5/23 12:00 AM,1:43 AM,1/5/23 1:43 AM,3674 MINNEHAHA AVE S,44.936357,-93.225552,478.1000(a),Snow emergency parking restrictions - snow emergency route,12,Howe,Longfellow,1,6
-93.228512,44.9403780000001,172,Northrop,2022-2023,4,271123316038,1/5/23 12:00 AM,1:38 AM,1/5/23 1:38 AM,3439 MINNEHAHA AVE S,44.940378,-93.228512,478.1000(a),Snow emergency parking restrictions - snow emergency route,12,Howe,Longfellow,1,6
-93.230634,44.9434430000001,173,Northrop,2022-2023,4,271123316037,1/5/23 12:00 AM,1:34 AM,1/5/23 1:34 AM,3275 MINNEHAHA AVE S,44.943443,-93.230634,478.1000(a),Snow emergency parking restrictions - snow emergency route,2,Longfellow,Longfellow,1,6
-93.232445,44.945905,174,Northrop,2022-2023,4,271123316036,1/5/23 12:00 AM,1:17 AM,1/5/23 1:17 AM,3091 MINNEHAHA AVE S,44.945905,-93.232445,478.1000(a),Snow emergency parking restrictions - snow emergency route,2,Longfellow,Longfellow,1,6
-93.2325,44.9459580000001,175,Northrop,2022-2023,4,271123316035,1/5/23 12:00 AM,1:15 AM,1/5/23 1:15 AM,3091 MINNEHAHA AVE S,44.945958,-93.2325,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Longfellow,Longfellow,1,6
-93.23266,44.9461690000001,176,Northrop,2022-2023,4,271123316034,1/5/23 12:00 AM,1:14 AM,1/5/23 1:14 AM,3091 MINNEHAHA AVE S,44.946169,-93.23266,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Longfellow,Longfellow,1,6
-93.2326619999999,44.9461680000001,177,Northrop,2022-2023,4,271123316033,1/5/23 12:00 AM,1:13 AM,1/5/23 1:13 AM,3091 MINNEHAHA AVE S,44.946168,-93.232662,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Longfellow,Longfellow,1,6
-93.229123,44.9483260000001,178,Northrop,2022-2023,4,271123316032,1/5/23 12:00 AM,1:09 AM,1/5/23 1:09 AM,2968 LAKE ST E,44.948326,-93.229123,478.1000(a),Snow emergency parking restrictions - snow emergency route,2,Longfellow,Longfellow,1,6
-93.228787,44.94836,179,Northrop,2022-2023,4,271123316031,1/5/23 12:00 AM,1:07 AM,1/5/23 1:07 AM,2968 LAKE ST E,44.94836,-93.228787,478.1000(a),Snow emergency parking restrictions - snow emergency route,2,Longfellow,Longfellow,1,6
-93.221212,44.948315,180,Northrop,2022-2023,4,271123316030,1/5/23 12:00 AM,1:03 AM,1/5/23 1:03 AM,3567 LAKE ST E,44.948315,-93.221212,478.1000(a),Snow emergency parking restrictions - snow emergency route,2,Longfellow,Longfellow,1,6
-93.21952,44.948317,181,Northrop,2022-2023,4,271123316029,1/5/23 12:00 AM,1:00 AM,1/5/23 1:00 AM,3687 LAKE ST E,44.948317,-93.21952,478.1000(a),Snow emergency parking restrictions - snow emergency route,2,Longfellow,Longfellow,1,6
-93.218453,44.948337,182,Northrop,2022-2023,4,271123316028,1/5/23 12:00 AM,12:58 AM,1/5/23 12:58 AM,3788 LAKE ST E,44.948337,-93.218453,478.1000(a),Snow emergency parking restrictions - snow emergency route,2,Longfellow,Longfellow,1,6
-93.2183669999999,44.9483430000001,183,Northrop,2022-2023,4,271123316027,1/5/23 12:00 AM,12:56 AM,1/5/23 12:56 AM,3788 LAKE ST E,44.948343,-93.218367,478.1000(a),Snow emergency parking restrictions - snow emergency route,2,Longfellow,Longfellow,1,6
-93.238916,44.9459430000001,184,Northrop,2022-2023,4,271123316026,1/5/23 12:00 AM,12:28 AM,1/5/23 12:28 AM,3110 23RD AVE S,44.945943,-93.238916,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Corcoran,Powderhorn,1,6
-93.23892,44.9460580000001,185,Northrop,2022-2023,4,271123316025,1/5/23 12:00 AM,12:26 AM,1/5/23 12:26 AM,3110 23RD AVE S,44.946058,-93.23892,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Corcoran,Powderhorn,1,6
-93.238927,44.9460530000001,186,Northrop,2022-2023,4,271123316024,1/5/23 12:00 AM,12:24 AM,1/5/23 12:24 AM,3110 23RD AVE S,44.946053,-93.238927,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Corcoran,Powderhorn,1,6
-93.238931,44.9462570000001,187,Northrop,2022-2023,4,271123316023,1/5/23 12:00 AM,12:21 AM,1/5/23 12:21 AM,3110 23RD AVE S,44.946257,-93.238931,478.1000(a),Snow emergency parking restrictions - snow emergency route,9,Corcoran,Powderhorn,1,6
-93.238887,44.9343680000001,188,Northrop,2022-2023,4,271123316022,1/4/23 12:00 AM,10:39 PM,1/4/23 10:39 PM,3430 BLOOMINGTON AVE S,44.934368,-93.238887,478.1000(a),Snow emergency parking restrictions - snow emergency route,12,Standish,Powderhorn,1,6
-93.214462,44.919154,189,Northrop,2022-2023,4,271123316021,1/4/23 12:00 AM,11:45 PM,1/4/23 11:45 PM,4629 MINNEHAHA AVE S,44.919154,-93.214462,478.1000(a),Snow emergency parking restrictions - snow emergency route,12,Hiawatha,Longfellow,1,6
-93.214462,44.919155,190,Northrop,2022-2023,4,271123316020,1/4/23 12:00 AM,11:44 PM,1/4/23 11:44 PM,5300 4629 MINNEHAHA AV S,44.919155,-93.214462,478.1000(a),Snow emergency parking restrictions - snow emergency route,12,Hiawatha,Longfellow,1,6
